j,n,m,coef
1257.0,49.0,15.0,-0.02962823677868098
1258.0,49.0,17.0,-0.012946657117453235
1259.0,49.0,19.0,0.025512177044180014
1260.0,49.0,21.0,-0.006794093417305901
1261.0,49.0,23.0,0.0412306296684096
1262.0,49.0,25.0,-0.03239895785113682
1263.0,49.0,27.0,-0.012207361574946216
1264.0,49.0,29.0,-0.017523756874457477
1265.0,49.0,31.0,-0.00862279295955038
1266.0,49.0,33.0,-0.012474591031736863
1267.0,49.0,35.0,-0.009784794442879434
1268.0,49.0,37.0,0.014005781198794044
1269.0,49.0,39.0,-0.012940031618462768
1270.0,49.0,41.0,0.00646765501502832
1271.0,49.0,43.0,-0.0017891893189263628
1272.0,49.0,45.0,0.00025204049948904933
1273.0,49.0,47.0,1.1997139895490727e-05
1274.0,49.0,49.0,-5.2424617195106354e-06
1300.0,50.0,0.0,1.1382267566579147
1301.0,50.0,2.0,-1.5446606247716916
1302.0,50.0,4.0,-0.5727584232802959
1303.0,50.0,6.0,-1.965996132313475
1304.0,50.0,8.0,-1.026846473310885
1305.0,50.0,10.0,0.4186492884526431
1306.0,50.0,12.0,-0.11027153763648419
1307.0,50.0,14.0,-1.161578449977989
1308.0,50.0,16.0,2.1222218632793393
1309.0,50.0,18.0,0.501776860109932
1310.0,50.0,20.0,1.0183219025519001
1311.0,50.0,22.0,0.2904070830395084
1312.0,50.0,24.0,-0.7036644419691886
1313.0,50.0,26.0,-1.9557649835881339
1314.0,50.0,28.0,0.2965173098770134
1315.0,50.0,30.0,-2.700667896978033
1316.0,50.0,32.0,0.14340917872868028
1317.0,50.0,34.0,-0.7516236567719888
1318.0,50.0,36.0,0.33596487189894997
1319.0,50.0,38.0,-0.8764619214204932
1320.0,50.0,40.0,0.780226532592029
1321.0,50.0,42.0,-0.515837314155261
1322.0,50.0,44.0,0.21915299920181391
1323.0,50.0,46.0,-0.06258359337779193
1324.0,50.0,48.0,0.010725969367938876
1325.0,50.0,50.0,-0.0008660873349817799
1352.0,51.0,1.0,0.010043905509320052
1353.0,51.0,3.0,0.010311451074730181
1354.0,51.0,5.0,-0.010071317473689615
1355.0,51.0,7.0,0.007301601794565149
1356.0,51.0,9.0,0.001672980996213889
1357.0,51.0,11.0,0.00727970686285679
1358.0,51.0,13.0,0.009549246804418494
1359.0,51.0,15.0,0.023607577689412906
1360.0,51.0,17.0,-0.010261676067407202
1361.0,51.0,19.0,0.016153097307486278
1362.0,51.0,21.0,0.016280091413173946
1363.0,51.0,23.0,-0.005628126777639428
1364.0,51.0,25.0,-0.023491434961911927
1365.0,51.0,27.0,-0.0034733956840101096
1366.0,51.0,29.0,-0.0371518833829106
1367.0,51.0,31.0,-0.00428643959787792
1368.0,51.0,33.0,0.0007065954168745522
1369.0,51.0,35.0,-0.026118859276455554
1370.0,51.0,37.0,0.023768853384296507
1371.0,51.0,39.0,-0.015528917972227014
1372.0,51.0,41.0,0.005503648255693672
1373.0,51.0,43.0,-0.00024991266101714264
1374.0,51.0,45.0,-0.0006683429127539693
1375.0,51.0,47.0,0.00036129003465943787
1376.0,51.0,49.0,-8.249060632922571e-05
1377.0,51.0,51.0,8.179395825243761e-06
1404.0,52.0,0.0,-0.216865529174712
1405.0,52.0,2.0,2.990631679646825
1406.0,52.0,4.0,1.2286608878600744
1407.0,52.0,6.0,0.3926430567812856
1408.0,52.0,8.0,2.334263310474209
1409.0,52.0,10.0,2.17621202477976
1410.0,52.0,12.0,0.2189560243002526
1411.0,52.0,14.0,3.3846756321223816
1412.0,52.0,16.0,0.6669270204589358
1413.0,52.0,18.0,0.8562194244214655
1414.0,52.0,20.0,1.8957268570070862
1415.0,52.0,22.0,-1.06534368712523
1416.0,52.0,24.0,-0.18340477889649792
1417.0,52.0,26.0,0.072622667461821
1418.0,52.0,28.0,-1.6686908342221942
1419.0,52.0,30.0,-0.18118845290304597
1420.0,52.0,32.0,0.5189061484062564
1421.0,52.0,34.0,-2.3629921634109334
1422.0,52.0,36.0,2.7698579780383072
1423.0,52.0,38.0,-2.737455159611493
1424.0,52.0,40.0,1.9181156903426568
1425.0,52.0,42.0,-1.062598544517921
1426.0,52.0,44.0,0.44229614018748337
1427.0,52.0,46.0,-0.13761289300711768
1428.0,52.0,48.0,0.030015546363777623
1429.0,52.0,50.0,-0.004163901499858857
1430.0,52.0,52.0,0.0002743553619742184
1458.0,53.0,1.0,0.007913556668438959
1459.0,53.0,3.0,-0.0029250678527717455
1460.0,53.0,5.0,0.006961154665286277
1461.0,53.0,7.0,-0.012706953210387536
1462.0,53.0,9.0,0.026367027995780876
1463.0,53.0,11.0,-0.012631901987837469
1464.0,53.0,13.0,0.016668797756330424
1465.0,53.0,15.0,0.01177511059174773
1466.0,53.0,17.0,0.0032568559118138704
1467.0,53.0,19.0,0.00044351845119587965
1468.0,53.0,21.0,0.005336178042590737
1469.0,53.0,23.0,0.0032683206882872786
1470.0,53.0,25.0,-0.03824197870992709
1471.0,53.0,27.0,0.02897582849893225
1472.0,53.0,29.0,-0.046704017397117784
1473.0,53.0,31.0,0.016181095039415026
1474.0,53.0,33.0,-0.010826301888697546
1475.0,53.0,35.0,-0.0026478737191953754
1476.0,53.0,37.0,-8.093663907682812e-05
1477.0,53.0,39.0,0.003870974647168981
1478.0,53.0,41.0,-0.006151200855887873
1479.0,53.0,43.0,0.005221458277903133
1480.0,53.0,45.0,-0.002840024573996739
1481.0,53.0,47.0,0.0010841186506476462
1482.0,53.0,49.0,-0.0002745758337181735
1483.0,53.0,51.0,4.3171609810657534e-05
1484.0,53.0,53.0,-3.0901529116172596e-06
